Collection,Scanner,Ballot id,Contest,Selections
AllBallots,scanner1,bid15887,Aurora2K,Yes
AllBallots,scanner1,bid15888,Aurora2K,Yes
AllBallots,scanner1,bid15889,Aurora2K,Yes
AllBallots,scanner1,bid15890,Aurora2K,Yes
AllBallots,scanner1,bid15891,Aurora2K,No
AllBallots,scanner1,bid15892,Aurora2K,Yes
AllBallots,scanner1,bid15893,Aurora2K,Yes
AllBallots,scanner1,bid15894,Aurora2K,No
AllBallots,scanner1,bid15895,Aurora2K,Yes
AllBallots,scanner1,bid15896,Aurora2K,Yes
AllBallots,scanner1,bid15897,Aurora2K,No
AllBallots,scanner1,bid15898,Aurora2K,Yes
AllBallots,scanner1,bid15899,Aurora2K,Yes
AllBallots,scanner1,bid15900,Aurora2K,Yes
AllBallots,scanner1,bid15901,Aurora2K,Yes
AllBallots,scanner1,bid15902,Aurora2K,Yes
AllBallots,scanner1,bid15903,Aurora2K,Yes
AllBallots,scanner1,bid15904,Aurora2K,Yes
AllBallots,scanner1,bid15905,Aurora2K,No
AllBallots,scanner1,bid15906,Aurora2K,Yes
AllBallots,scanner1,bid15907,Aurora2K,No
AllBallots,scanner1,bid15908,Aurora2K,No
AllBallots,scanner1,bid15909,Aurora2K,No
AllBallots,scanner1,bid15910,Aurora2K,Yes
AllBallots,scanner1,bid15911,Aurora2K,Yes
AllBallots,scanner1,bid15912,Aurora2K,No
AllBallots,scanner1,bid15913,Aurora2K,Yes
AllBallots,scanner1,bid15914,Aurora2K,No
AllBallots,scanner1,bid15915,Aurora2K,No
AllBallots,scanner1,bid15916,Aurora2K,Yes
AllBallots,scanner1,bid15917,Aurora2K,Yes
AllBallots,scanner1,bid15918,Aurora2K,No
AllBallots,scanner1,bid15919,Aurora2K,Yes
AllBallots,scanner1,bid15920,Aurora2K,Yes
AllBallots,scanner1,bid15921,Aurora2K,Yes
AllBallots,scanner1,bid15922,Aurora2K,Yes
AllBallots,scanner1,bid15923,Aurora2K,Yes
AllBallots,scanner1,bid15924,Aurora2K,No
AllBallots,scanner1,bid15925,Aurora2K,No
AllBallots,scanner1,bid15926,Aurora2K,Yes
AllBallots,scanner1,bid15927,Aurora2K,No
AllBallots,scanner1,bid15928,Aurora2K,No
AllBallots,scanner1,bid15929,Aurora2K,Yes
AllBallots,scanner1,bid15930,Aurora2K,No
AllBallots,scanner1,bid15931,Aurora2K,Yes
AllBallots,scanner1,bid15932,Aurora2K,Yes
AllBallots,scanner1,bid15933,Aurora2K,Yes
AllBallots,scanner1,bid15934,Aurora2K,No
AllBallots,scanner1,bid15935,Aurora2K,No
AllBallots,scanner1,bid15936,Aurora2K,Yes
AllBallots,scanner1,bid15937,Aurora2K,Yes
AllBallots,scanner1,bid15938,Aurora2K,Yes
AllBallots,scanner1,bid15939,Aurora2K,No
AllBallots,scanner1,bid15940,Aurora2K,No
AllBallots,scanner1,bid15941,Aurora2K,No
AllBallots,scanner1,bid15942,Aurora2K,Yes
AllBallots,scanner1,bid15943,Aurora2K,Yes
AllBallots,scanner1,bid15944,Aurora2K,No
AllBallots,scanner1,bid15945,Aurora2K,No
AllBallots,scanner1,bid15946,Aurora2K,Yes
AllBallots,scanner1,bid15947,Aurora2K,Yes
AllBallots,scanner1,bid15948,Aurora2K,Yes
AllBallots,scanner1,bid15949,Aurora2K,No
AllBallots,scanner1,bid15950,Aurora2K,Yes
AllBallots,scanner1,bid15951,Aurora2K,Yes
AllBallots,scanner1,bid15952,Aurora2K,No
AllBallots,scanner1,bid15953,Aurora2K,No
AllBallots,scanner1,bid15954,Aurora2K,Yes
AllBallots,scanner1,bid15955,Aurora2K,No
AllBallots,scanner1,bid15956,Aurora2K,Yes
AllBallots,scanner1,bid15957,Aurora2K,Yes
AllBallots,scanner1,bid15958,Aurora2K,Yes
AllBallots,scanner1,bid15959,Aurora2K,Yes
AllBallots,scanner1,bid15960,Aurora2K,No
AllBallots,scanner1,bid15961,Aurora2K,No
AllBallots,scanner1,bid15962,Aurora2K,No
AllBallots,scanner1,bid15963,Aurora2K,No
AllBallots,scanner1,bid15964,Aurora2K,No
AllBallots,scanner1,bid15965,Aurora2K,Yes
AllBallots,scanner1,bid15966,Aurora2K,Yes
AllBallots,scanner1,bid15967,Aurora2K,Yes
AllBallots,scanner1,bid15968,Aurora2K,No
AllBallots,scanner1,bid15969,Aurora2K,Yes
AllBallots,scanner1,bid15970,Aurora2K,No
AllBallots,scanner1,bid15971,Aurora2K,Yes
AllBallots,scanner1,bid15972,Aurora2K,Yes
AllBallots,scanner1,bid15973,Aurora2K,No
AllBallots,scanner1,bid15974,Aurora2K,No
AllBallots,scanner1,bid15975,Aurora2K,No
AllBallots,scanner1,bid15976,Aurora2K,No
AllBallots,scanner1,bid15977,Aurora2K,No
AllBallots,scanner1,bid15978,Aurora2K,No
AllBallots,scanner1,bid15979,Aurora2K,No
AllBallots,scanner1,bid15980,Aurora2K,No
AllBallots,scanner1,bid15981,Aurora2K,No
AllBallots,scanner1,bid15982,Aurora2K,No
AllBallots,scanner1,bid15983,Aurora2K,No
AllBallots,scanner1,bid15984,Aurora2K,Yes
AllBallots,scanner1,bid15985,Aurora2K,Yes
AllBallots,scanner1,bid15986,Aurora2K,No
AllBallots,scanner1,bid15987,Aurora2K,No
AllBallots,scanner1,bid15988,Aurora2K,No
AllBallots,scanner1,bid15989,Aurora2K,No
AllBallots,scanner1,bid15990,Aurora2K,No
AllBallots,scanner1,bid15991,Aurora2K,No
AllBallots,scanner1,bid15992,Aurora2K,Yes
AllBallots,scanner1,bid15993,Aurora2K,No
AllBallots,scanner1,bid15994,Aurora2K,Yes
AllBallots,scanner1,bid15995,Aurora2K,No
AllBallots,scanner1,bid15996,Aurora2K,No
AllBallots,scanner1,bid15997,Aurora2K,No
AllBallots,scanner1,bid15998,Aurora2K,Yes
AllBallots,scanner1,bid15999,Aurora2K,No
AllBallots,scanner1,bid16000,Aurora2K,Yes
AllBallots,scanner1,bid16001,Aurora2K,Yes
AllBallots,scanner1,bid16002,Aurora2K,Yes
AllBallots,scanner1,bid16003,Aurora2K,No
AllBallots,scanner1,bid16004,Aurora2K,No
AllBallots,scanner1,bid16005,Aurora2K,No
AllBallots,scanner1,bid16006,Aurora2K,Yes
AllBallots,scanner1,bid16007,Aurora2K,Yes
AllBallots,scanner1,bid16008,Aurora2K,Yes
AllBallots,scanner1,bid16009,Aurora2K,No
AllBallots,scanner1,bid16010,Aurora2K,No
AllBallots,scanner1,bid16011,Aurora2K,No
AllBallots,scanner1,bid16012,Aurora2K,Yes
AllBallots,scanner1,bid16013,Aurora2K,Yes
AllBallots,scanner1,bid16014,Aurora2K,Yes
AllBallots,scanner1,bid16015,Aurora2K,No
AllBallots,scanner1,bid16016,Aurora2K,Yes
AllBallots,scanner1,bid16017,Aurora2K,Yes
AllBallots,scanner1,bid16018,Aurora2K,Yes
AllBallots,scanner1,bid16019,Aurora2K,No
AllBallots,scanner1,bid16020,Aurora2K,No
AllBallots,scanner1,bid16021,Aurora2K,No
AllBallots,scanner1,bid16022,Aurora2K,Yes
AllBallots,scanner1,bid16023,Aurora2K,Yes
AllBallots,scanner1,bid16024,Aurora2K,Yes
AllBallots,scanner1,bid16025,Aurora2K,No
AllBallots,scanner1,bid16026,Aurora2K,Yes
AllBallots,scanner1,bid16027,Aurora2K,No
AllBallots,scanner1,bid16028,Aurora2K,No
AllBallots,scanner1,bid16029,Aurora2K,No
AllBallots,scanner1,bid16030,Aurora2K,No
AllBallots,scanner1,bid16031,Aurora2K,Yes
AllBallots,scanner1,bid16032,Aurora2K,No
AllBallots,scanner1,bid16033,Aurora2K,No
AllBallots,scanner1,bid16034,Aurora2K,Yes
AllBallots,scanner1,bid16035,Aurora2K,No
AllBallots,scanner1,bid16036,Aurora2K,No
AllBallots,scanner1,bid16037,Aurora2K,No
AllBallots,scanner1,bid16038,Aurora2K,No
AllBallots,scanner1,bid16039,Aurora2K,No
AllBallots,scanner1,bid16040,Aurora2K,No
AllBallots,scanner1,bid16041,Aurora2K,No
AllBallots,scanner1,bid16042,Aurora2K,No
AllBallots,scanner1,bid16043,Aurora2K,No
AllBallots,scanner1,bid16044,Aurora2K,Yes
AllBallots,scanner1,bid16045,Aurora2K,No
AllBallots,scanner1,bid16046,Aurora2K,Yes
AllBallots,scanner1,bid16047,Aurora2K,Yes
AllBallots,scanner1,bid16048,Aurora2K,No
AllBallots,scanner1,bid16049,Aurora2K,Yes
AllBallots,scanner1,bid16050,Aurora2K,Yes
AllBallots,scanner1,bid16051,Aurora2K,No
AllBallots,scanner1,bid16052,Aurora2K,Yes
AllBallots,scanner1,bid16053,Aurora2K,Yes
AllBallots,scanner1,bid16054,Aurora2K,Yes
AllBallots,scanner1,bid16055,Aurora2K,Yes
AllBallots,scanner1,bid16056,Aurora2K,No
AllBallots,scanner1,bid16057,Aurora2K,Yes
AllBallots,scanner1,bid16058,Aurora2K,Yes
AllBallots,scanner1,bid16059,Aurora2K,Yes
AllBallots,scanner1,bid16060,Aurora2K,Yes
AllBallots,scanner1,bid16061,Aurora2K,Yes
AllBallots,scanner1,bid16062,Aurora2K,No
AllBallots,scanner1,bid16063,Aurora2K,Yes
AllBallots,scanner1,bid16064,Aurora2K,No
AllBallots,scanner1,bid16065,Aurora2K,Yes
AllBallots,scanner1,bid16066,Aurora2K,No
AllBallots,scanner1,bid16067,Aurora2K,Yes
AllBallots,scanner1,bid16068,Aurora2K,Yes
AllBallots,scanner1,bid16069,Aurora2K,No
AllBallots,scanner1,bid16070,Aurora2K,No
AllBallots,scanner1,bid16071,Aurora2K,Yes
AllBallots,scanner1,bid16072,Aurora2K,Yes
AllBallots,scanner1,bid16073,Aurora2K,Yes
AllBallots,scanner1,bid16074,Aurora2K,No
AllBallots,scanner1,bid16075,Aurora2K,No
AllBallots,scanner1,bid16076,Aurora2K,Yes
AllBallots,scanner1,bid16077,Aurora2K,Yes
AllBallots,scanner1,bid16078,Aurora2K,No
AllBallots,scanner1,bid16079,Aurora2K,No
AllBallots,scanner1,bid16080,Aurora2K,No
AllBallots,scanner1,bid16081,Aurora2K,No
AllBallots,scanner1,bid16082,Aurora2K,No
AllBallots,scanner1,bid16083,Aurora2K,No
AllBallots,scanner1,bid16084,Aurora2K,No
AllBallots,scanner1,bid16085,Aurora2K,No
AllBallots,scanner1,bid16086,Aurora2K,No
AllBallots,scanner1,bid16087,Aurora2K,No
AllBallots,scanner1,bid16088,Aurora2K,Yes
AllBallots,scanner1,bid16089,Aurora2K,No
AllBallots,scanner1,bid16090,Aurora2K,Yes
AllBallots,scanner1,bid16091,Aurora2K,No
AllBallots,scanner1,bid16092,Aurora2K,No
AllBallots,scanner1,bid16093,Aurora2K,No
AllBallots,scanner1,bid16094,Aurora2K,Yes
AllBallots,scanner1,bid16095,Aurora2K,No
AllBallots,scanner1,bid16096,Aurora2K,Yes
AllBallots,scanner1,bid16097,Aurora2K,Yes
AllBallots,scanner1,bid16098,Aurora2K,No
AllBallots,scanner1,bid16099,Aurora2K,Yes
AllBallots,scanner1,bid16100,Aurora2K,Yes
AllBallots,scanner1,bid16101,Aurora2K,No
AllBallots,scanner1,bid16102,Aurora2K,No
AllBallots,scanner1,bid16103,Aurora2K,Yes
AllBallots,scanner1,bid16104,Aurora2K,Yes
AllBallots,scanner1,bid16105,Aurora2K,No
AllBallots,scanner1,bid16106,Aurora2K,No
AllBallots,scanner1,bid16107,Aurora2K,Yes
AllBallots,scanner1,bid16108,Aurora2K,No
AllBallots,scanner1,bid16109,Aurora2K,Yes
AllBallots,scanner1,bid16110,Aurora2K,No
AllBallots,scanner1,bid16111,Aurora2K,Yes
AllBallots,scanner1,bid16112,Aurora2K,Yes
AllBallots,scanner1,bid16113,Aurora2K,No
AllBallots,scanner1,bid16114,Aurora2K,No
AllBallots,scanner1,bid16115,Aurora2K,Yes
AllBallots,scanner1,bid16116,Aurora2K,No
AllBallots,scanner1,bid16117,Aurora2K,No
AllBallots,scanner1,bid16118,Aurora2K,No
AllBallots,scanner1,bid16119,Aurora2K,Yes
AllBallots,scanner1,bid16120,Aurora2K,Yes
AllBallots,scanner1,bid16121,Aurora2K,No
AllBallots,scanner1,bid16122,Aurora2K,Yes
AllBallots,scanner1,bid16123,Aurora2K,No
AllBallots,scanner1,bid16124,Aurora2K,Yes
AllBallots,scanner1,bid16125,Aurora2K,Yes
AllBallots,scanner1,bid16126,Aurora2K,Yes
AllBallots,scanner1,bid16127,Aurora2K,No
AllBallots,scanner1,bid16128,Aurora2K,No
AllBallots,scanner1,bid16129,Aurora2K,Yes
AllBallots,scanner1,bid16130,Aurora2K,Yes
AllBallots,scanner1,bid16131,Aurora2K,No
AllBallots,scanner1,bid16132,Aurora2K,No
AllBallots,scanner1,bid16133,Aurora2K,No
AllBallots,scanner1,bid16134,Aurora2K,No
AllBallots,scanner1,bid16135,Aurora2K,No
AllBallots,scanner1,bid16136,Aurora2K,No
AllBallots,scanner1,bid16137,Aurora2K,No
AllBallots,scanner1,bid16138,Aurora2K,No
AllBallots,scanner1,bid16139,Aurora2K,No
AllBallots,scanner1,bid16140,Aurora2K,Yes
AllBallots,scanner1,bid16141,Aurora2K,No
AllBallots,scanner1,bid16142,Aurora2K,No
AllBallots,scanner1,bid16143,Aurora2K,Yes
AllBallots,scanner1,bid16144,Aurora2K,Yes
AllBallots,scanner1,bid16145,Aurora2K,Yes
AllBallots,scanner1,bid16146,Aurora2K,Yes
AllBallots,scanner1,bid16147,Aurora2K,Yes
AllBallots,scanner1,bid16148,Aurora2K,Yes
AllBallots,scanner1,bid16149,Aurora2K,No
AllBallots,scanner1,bid16150,Aurora2K,Yes
AllBallots,scanner1,bid16151,Aurora2K,No
AllBallots,scanner1,bid16152,Aurora2K,No
AllBallots,scanner1,bid16153,Aurora2K,No
AllBallots,scanner1,bid16154,Aurora2K,Yes
AllBallots,scanner1,bid16155,Aurora2K,No
AllBallots,scanner1,bid16156,Aurora2K,Yes
AllBallots,scanner1,bid16157,Aurora2K,No
AllBallots,scanner1,bid16158,Aurora2K,Yes
AllBallots,scanner1,bid16159,Aurora2K,Yes
AllBallots,scanner1,bid16160,Aurora2K,Yes
AllBallots,scanner1,bid16161,Aurora2K,Yes
AllBallots,scanner1,bid16162,Aurora2K,No
AllBallots,scanner1,bid16163,Aurora2K,No
AllBallots,scanner1,bid16164,Aurora2K,Yes
AllBallots,scanner1,bid16165,Aurora2K,No
AllBallots,scanner1,bid16166,Aurora2K,No
AllBallots,scanner1,bid16167,Aurora2K,Yes
AllBallots,scanner1,bid16168,Aurora2K,Yes
AllBallots,scanner1,bid16169,Aurora2K,No
AllBallots,scanner1,bid16170,Aurora2K,No
AllBallots,scanner1,bid16171,Aurora2K,Yes
AllBallots,scanner1,bid16172,Aurora2K,No
AllBallots,scanner1,bid16173,Aurora2K,Yes
AllBallots,scanner1,bid16174,Aurora2K,Yes
AllBallots,scanner1,bid16175,Aurora2K,Yes
AllBallots,scanner1,bid16176,Aurora2K,No
AllBallots,scanner1,bid16177,Aurora2K,No
AllBallots,scanner1,bid16178,Aurora2K,Yes
AllBallots,scanner1,bid16179,Aurora2K,Yes
AllBallots,scanner1,bid16180,Aurora2K,Yes
AllBallots,scanner1,bid16181,Aurora2K,Yes
AllBallots,scanner1,bid16182,Aurora2K,Yes
AllBallots,scanner1,bid16183,Aurora2K,No
AllBallots,scanner1,bid16184,Aurora2K,No
AllBallots,scanner1,bid16185,Aurora2K,No
AllBallots,scanner1,bid16186,Aurora2K,No
AllBallots,scanner1,bid16187,Aurora2K,Yes
AllBallots,scanner1,bid16188,Aurora2K,No
AllBallots,scanner1,bid16189,Aurora2K,No
AllBallots,scanner1,bid16190,Aurora2K,Yes
AllBallots,scanner1,bid16191,Aurora2K,No
AllBallots,scanner1,bid16192,Aurora2K,Yes
AllBallots,scanner1,bid16193,Aurora2K,Yes
AllBallots,scanner1,bid16194,Aurora2K,Yes
AllBallots,scanner1,bid16195,Aurora2K,No
AllBallots,scanner1,bid16196,Aurora2K,No
AllBallots,scanner1,bid16197,Aurora2K,Yes
AllBallots,scanner1,bid16198,Aurora2K,Yes
AllBallots,scanner1,bid16199,Aurora2K,No
AllBallots,scanner1,bid16200,Aurora2K,No
AllBallots,scanner1,bid16201,Aurora2K,No
AllBallots,scanner1,bid16202,Aurora2K,Yes
AllBallots,scanner1,bid16203,Aurora2K,No
AllBallots,scanner1,bid16204,Aurora2K,No
AllBallots,scanner1,bid16205,Aurora2K,No
AllBallots,scanner1,bid16206,Aurora2K,No
AllBallots,scanner1,bid16207,Aurora2K,Yes
AllBallots,scanner1,bid16208,Aurora2K,Yes
AllBallots,scanner1,bid16209,Aurora2K,No
AllBallots,scanner1,bid16210,Aurora2K,Yes
AllBallots,scanner1,bid16211,Aurora2K,No
AllBallots,scanner1,bid16212,Aurora2K,No
AllBallots,scanner1,bid16213,Aurora2K,Yes
AllBallots,scanner1,bid16214,Aurora2K,No
AllBallots,scanner1,bid16215,Aurora2K,Yes
AllBallots,scanner1,bid16216,Aurora2K,No
AllBallots,scanner1,bid16217,Aurora2K,No
AllBallots,scanner1,bid16218,Aurora2K,Yes
AllBallots,scanner1,bid16219,Aurora2K,No
AllBallots,scanner1,bid16220,Aurora2K,Yes
AllBallots,scanner1,bid16221,Aurora2K,Yes
AllBallots,scanner1,bid16222,Aurora2K,No
AllBallots,scanner1,bid16223,Aurora2K,Yes
AllBallots,scanner1,bid16224,Aurora2K,No
AllBallots,scanner1,bid16225,Aurora2K,No
AllBallots,scanner1,bid16226,Aurora2K,Yes
AllBallots,scanner1,bid16227,Aurora2K,No
AllBallots,scanner1,bid16228,Aurora2K,Yes
AllBallots,scanner1,bid16229,Aurora2K,Yes
AllBallots,scanner1,bid16230,Aurora2K,Yes
AllBallots,scanner1,bid16231,Aurora2K,No
AllBallots,scanner1,bid16232,Aurora2K,No
AllBallots,scanner1,bid16233,Aurora2K,No
AllBallots,scanner1,bid16234,Aurora2K,No
AllBallots,scanner1,bid16235,Aurora2K,No
AllBallots,scanner1,bid16236,Aurora2K,No
AllBallots,scanner1,bid16237,Aurora2K,No
AllBallots,scanner1,bid16238,Aurora2K,No
AllBallots,scanner1,bid16239,Aurora2K,No
AllBallots,scanner1,bid16240,Aurora2K,No
AllBallots,scanner1,bid16241,Aurora2K,No
AllBallots,scanner1,bid16242,Aurora2K,Yes
AllBallots,scanner1,bid16243,Aurora2K,Yes
AllBallots,scanner1,bid16244,Aurora2K,Yes
AllBallots,scanner1,bid16245,Aurora2K,Yes
AllBallots,scanner1,bid16246,Aurora2K,Yes
AllBallots,scanner1,bid16247,Aurora2K,Yes
AllBallots,scanner1,bid16248,Aurora2K,No
AllBallots,scanner1,bid16249,Aurora2K,No
AllBallots,scanner1,bid16250,Aurora2K,Yes
AllBallots,scanner1,bid16251,Aurora2K,No
AllBallots,scanner1,bid16252,Aurora2K,Yes
AllBallots,scanner1,bid16253,Aurora2K,No
AllBallots,scanner1,bid16254,Aurora2K,No
AllBallots,scanner1,bid16255,Aurora2K,No
AllBallots,scanner1,bid16256,Aurora2K,No
AllBallots,scanner1,bid16257,Aurora2K,No
AllBallots,scanner1,bid16258,Aurora2K,No
AllBallots,scanner1,bid16259,Aurora2K,No
AllBallots,scanner1,bid16260,Aurora2K,Yes
AllBallots,scanner1,bid16261,Aurora2K,Yes
AllBallots,scanner1,bid16262,Aurora2K,No
AllBallots,scanner1,bid16263,Aurora2K,Yes
AllBallots,scanner1,bid16264,Aurora2K,Yes
AllBallots,scanner1,bid16265,Aurora2K,No
AllBallots,scanner1,bid16266,Aurora2K,No
AllBallots,scanner1,bid16267,Aurora2K,No
AllBallots,scanner1,bid16268,Aurora2K,No
AllBallots,scanner1,bid16269,Aurora2K,No
AllBallots,scanner1,bid16270,Aurora2K,Yes
AllBallots,scanner1,bid16271,Aurora2K,No
AllBallots,scanner1,bid16272,Aurora2K,Yes
AllBallots,scanner1,bid16273,Aurora2K,No
AllBallots,scanner1,bid16274,Aurora2K,No
AllBallots,scanner1,bid16275,Aurora2K,No
AllBallots,scanner1,bid16276,Aurora2K,No
AllBallots,scanner1,bid16277,Aurora2K,Yes
AllBallots,scanner1,bid16278,Aurora2K,No
AllBallots,scanner1,bid16279,Aurora2K,Yes
AllBallots,scanner1,bid16280,Aurora2K,No
AllBallots,scanner1,bid16281,Aurora2K,Yes
AllBallots,scanner1,bid16282,Aurora2K,No
AllBallots,scanner1,bid16283,Aurora2K,Yes
AllBallots,scanner1,bid16284,Aurora2K,No
AllBallots,scanner1,bid16285,Aurora2K,No
AllBallots,scanner1,bid16286,Aurora2K,No
AllBallots,scanner1,bid16287,Aurora2K,Yes
AllBallots,scanner1,bid16288,Aurora2K,No
AllBallots,scanner1,bid16289,Aurora2K,No
AllBallots,scanner1,bid16290,Aurora2K,No
AllBallots,scanner1,bid16291,Aurora2K,No
AllBallots,scanner1,bid16292,Aurora2K,No
AllBallots,scanner1,bid16293,Aurora2K,Yes
AllBallots,scanner1,bid16294,Aurora2K,No
AllBallots,scanner1,bid16295,Aurora2K,No
AllBallots,scanner1,bid16296,Aurora2K,No
AllBallots,scanner1,bid16297,Aurora2K,Yes
AllBallots,scanner1,bid16298,Aurora2K,Yes
AllBallots,scanner1,bid16299,Aurora2K,Yes
AllBallots,scanner1,bid16300,Aurora2K,No
AllBallots,scanner1,bid16301,Aurora2K,No
AllBallots,scanner1,bid16302,Aurora2K,Yes
AllBallots,scanner1,bid16303,Aurora2K,No
AllBallots,scanner1,bid16304,Aurora2K,No
AllBallots,scanner1,bid16305,Aurora2K,Yes
AllBallots,scanner1,bid16306,Aurora2K,No
AllBallots,scanner1,bid16307,Aurora2K,Yes
AllBallots,scanner1,bid16308,Aurora2K,No
AllBallots,scanner1,bid16309,Aurora2K,Yes
AllBallots,scanner1,bid16310,Aurora2K,No
AllBallots,scanner1,bid16311,Aurora2K,No
AllBallots,scanner1,bid16312,Aurora2K,No
AllBallots,scanner1,bid16313,Aurora2K,Yes
AllBallots,scanner1,bid16314,Aurora2K,No
AllBallots,scanner1,bid16315,Aurora2K,Yes
AllBallots,scanner1,bid16316,Aurora2K,Yes
AllBallots,scanner1,bid16317,Aurora2K,No
AllBallots,scanner1,bid16318,Aurora2K,No
AllBallots,scanner1,bid16319,Aurora2K,No
AllBallots,scanner1,bid16320,Aurora2K,No
AllBallots,scanner1,bid16321,Aurora2K,Yes
AllBallots,scanner1,bid16322,Aurora2K,No
AllBallots,scanner1,bid16323,Aurora2K,Yes
AllBallots,scanner1,bid16324,Aurora2K,Yes
AllBallots,scanner1,bid16325,Aurora2K,Yes
AllBallots,scanner1,bid16326,Aurora2K,Yes
AllBallots,scanner1,bid16327,Aurora2K,No
AllBallots,scanner1,bid16328,Aurora2K,No
AllBallots,scanner1,bid16329,Aurora2K,Yes
AllBallots,scanner1,bid16330,Aurora2K,Yes
AllBallots,scanner1,bid16331,Aurora2K,Yes
AllBallots,scanner1,bid16332,Aurora2K,No
AllBallots,scanner1,bid16333,Aurora2K,Yes
AllBallots,scanner1,bid16334,Aurora2K,No
AllBallots,scanner1,bid16335,Aurora2K,No
AllBallots,scanner1,bid16336,Aurora2K,No
AllBallots,scanner1,bid16337,Aurora2K,No
AllBallots,scanner1,bid16338,Aurora2K,No
AllBallots,scanner1,bid16339,Aurora2K,Yes
AllBallots,scanner1,bid16340,Aurora2K,No
AllBallots,scanner1,bid16341,Aurora2K,Yes
AllBallots,scanner1,bid16342,Aurora2K,No
AllBallots,scanner1,bid16343,Aurora2K,Yes
AllBallots,scanner1,bid16344,Aurora2K,Yes
AllBallots,scanner1,bid16345,Aurora2K,Yes
AllBallots,scanner1,bid16346,Aurora2K,Yes
AllBallots,scanner1,bid16347,Aurora2K,No
AllBallots,scanner1,bid16348,Aurora2K,Yes
AllBallots,scanner1,bid16349,Aurora2K,No
AllBallots,scanner1,bid16350,Aurora2K,No
AllBallots,scanner1,bid16351,Aurora2K,Yes
AllBallots,scanner1,bid16352,Aurora2K,Yes
AllBallots,scanner1,bid16353,Aurora2K,No
AllBallots,scanner1,bid16354,Aurora2K,Yes
AllBallots,scanner1,bid16355,Aurora2K,No
AllBallots,scanner1,bid16356,Aurora2K,Yes
AllBallots,scanner1,bid16357,Aurora2K,No
AllBallots,scanner1,bid16358,Aurora2K,Yes
AllBallots,scanner1,bid16359,Aurora2K,Yes
AllBallots,scanner1,bid16360,Aurora2K,No
AllBallots,scanner1,bid16361,Aurora2K,No
AllBallots,scanner1,bid16362,Aurora2K,No
AllBallots,scanner1,bid16363,Aurora2K,No
AllBallots,scanner1,bid16364,Aurora2K,Yes
AllBallots,scanner1,bid16365,Aurora2K,Yes
AllBallots,scanner1,bid16366,Aurora2K,Yes
AllBallots,scanner1,bid16367,Aurora2K,Yes
AllBallots,scanner1,bid16368,Aurora2K,Yes
AllBallots,scanner1,bid16369,Aurora2K,Yes
AllBallots,scanner1,bid16370,Aurora2K,No
AllBallots,scanner1,bid16371,Aurora2K,No
AllBallots,scanner1,bid16372,Aurora2K,No
AllBallots,scanner1,bid16373,Aurora2K,No
AllBallots,scanner1,bid16374,Aurora2K,Yes
AllBallots,scanner1,bid16375,Aurora2K,Yes
AllBallots,scanner1,bid16376,Aurora2K,Yes
AllBallots,scanner1,bid16377,Aurora2K,Yes
AllBallots,scanner1,bid16378,Aurora2K,No
AllBallots,scanner1,bid16379,Aurora2K,No
AllBallots,scanner1,bid16380,Aurora2K,No
AllBallots,scanner1,bid16381,Aurora2K,Yes
AllBallots,scanner1,bid16382,Aurora2K,No
AllBallots,scanner1,bid16383,Aurora2K,Yes
AllBallots,scanner1,bid16384,Aurora2K,No
AllBallots,scanner1,bid16385,Aurora2K,No
AllBallots,scanner1,bid16386,Aurora2K,No
AllBallots,scanner1,bid16387,Aurora2K,Yes
AllBallots,scanner1,bid16388,Aurora2K,Yes
AllBallots,scanner1,bid16389,Aurora2K,No
AllBallots,scanner1,bid16390,Aurora2K,Yes
AllBallots,scanner1,bid16391,Aurora2K,No
AllBallots,scanner1,bid16392,Aurora2K,No
AllBallots,scanner1,bid16393,Aurora2K,No
AllBallots,scanner1,bid16394,Aurora2K,No
AllBallots,scanner1,bid16395,Aurora2K,No
AllBallots,scanner1,bid16396,Aurora2K,No
AllBallots,scanner1,bid16397,Aurora2K,No
AllBallots,scanner1,bid16398,Aurora2K,No
AllBallots,scanner1,bid16399,Aurora2K,Yes
AllBallots,scanner1,bid16400,Aurora2K,Yes
AllBallots,scanner1,bid16401,Aurora2K,Yes
AllBallots,scanner1,bid16402,Aurora2K,Yes
AllBallots,scanner1,bid16403,Aurora2K,No
AllBallots,scanner1,bid16404,Aurora2K,No
AllBallots,scanner1,bid16405,Aurora2K,No
AllBallots,scanner1,bid16406,Aurora2K,No
AllBallots,scanner1,bid16407,Aurora2K,No
AllBallots,scanner1,bid16408,Aurora2K,No
AllBallots,scanner1,bid16409,Aurora2K,Yes
AllBallots,scanner1,bid16410,Aurora2K,Yes
AllBallots,scanner1,bid16411,Aurora2K,No
AllBallots,scanner1,bid16412,Aurora2K,No
AllBallots,scanner1,bid16413,Aurora2K,Yes
AllBallots,scanner1,bid16414,Aurora2K,No
AllBallots,scanner1,bid16415,Aurora2K,No
AllBallots,scanner1,bid16416,Aurora2K,No
AllBallots,scanner1,bid16417,Aurora2K,Yes
AllBallots,scanner1,bid16418,Aurora2K,Yes
AllBallots,scanner1,bid16419,Aurora2K,Yes
AllBallots,scanner1,bid16420,Aurora2K,Yes
AllBallots,scanner1,bid16421,Aurora2K,Yes
AllBallots,scanner1,bid16422,Aurora2K,No
AllBallots,scanner1,bid16423,Aurora2K,Yes
AllBallots,scanner1,bid16424,Aurora2K,Yes
AllBallots,scanner1,bid16425,Aurora2K,No
